<extra_id_123><extra_id_0>875dAiTH+	<extra_id_124>	[0-9]{1,}(d|B)[A-Za-z]{3,4}
<extra_id_123><extra_id_0>llAZ+<extra_id_1>llllllVX+<extra_id_2>l-	<extra_id_124>	l{2,}[A-Z]{2}
<extra_id_123><extra_id_0>llAZ+<extra_id_1>llllllVX+<extra_id_2>l-<extra_id_3>lZA-	<extra_id_124>	l{2,}[A-Z]{2}
<extra_id_123><extra_id_0>llAZ+<extra_id_1>llllllVX+<extra_id_2>l-<extra_id_3>lZA-<extra_id_4>ll12-	<extra_id_124>	l{2,}[A-Z]{2}
<extra_id_123><extra_id_0>llAZ+<extra_id_1>llllllVX+<extra_id_2>l-<extra_id_3>lZA-<extra_id_4>ll12-<extra_id_5>llAAZBXC-	<extra_id_124>	l{2,}[A-Z]{2}
<extra_id_123><extra_id_0>llAZ+<extra_id_1>llllllVX+<extra_id_2>l-<extra_id_3>lZA-<extra_id_4>ll12-<extra_id_5>llAAZBXC-<extra_id_6>llab-	<extra_id_124>	l{2,}[A-Z]{2}
<extra_id_123><extra_id_0>BaaaaAA+	<extra_id_124>	B{1,2}[a-z]{4}[A-Za-z]{2,}
<extra_id_123><extra_id_0>BaaaaAA+<extra_id_1>BBabcdAbCdeFgHI+	<extra_id_124>	B{1,2}[a-z]{4}[A-Za-z]{2,}
<extra_id_123><extra_id_0>BaaaaAA+<extra_id_1>BBabcdAbCdeFgHI+<extra_id_2>BBBabcdabcde-	<extra_id_124>	B{1,2}[a-z]{4}[A-Za-z]{2,}
<extra_id_123><extra_id_0>BaaaaAA+<extra_id_1>BBabcdAbCdeFgHI+<extra_id_2>BBBabcdabcde-<extra_id_3>BBabcdabcde+	<extra_id_124>	B{1,2}[a-z]{4}[A-Za-z]{2,}
<extra_id_123><extra_id_0>BaaaaAA+<extra_id_1>BBabcdAbCdeFgHI+<extra_id_2>BBBabcdabcde-<extra_id_3>BBabcdabcde+<extra_id_4>BBhjgyTU+	<extra_id_124>	B{1,2}[a-z]{4}[A-Za-z]{2,}
<extra_id_123><extra_id_0>BaaaaAA+<extra_id_1>BBabcdAbCdeFgHI+<extra_id_2>BBBabcdabcde-<extra_id_3>BBabcdabcde+<extra_id_4>BBhjgyTU+<extra_id_5>BaaghZfGtewuS+	<extra_id_124>	B{1,2}[a-z]{4}[A-Za-z]{2,}
<extra_id_123><extra_id_0>1199+	<extra_id_124>	1{2,}9{1,}
<extra_id_123><extra_id_0>1199+<extra_id_1>119+	<extra_id_124>	1{2,}9{1,}
<extra_id_123><extra_id_0>1199+<extra_id_1>119+<extra_id_2>119999+	<extra_id_124>	1{2,}9{1,}
<extra_id_123><extra_id_0>1199+<extra_id_1>119+<extra_id_2>119999+<extra_id_3>911-	<extra_id_124>	1{2,}9{1,}
<extra_id_123><extra_id_0>1199+<extra_id_1>119+<extra_id_2>119999+<extra_id_3>911-<extra_id_4>9111-	<extra_id_124>	1{2,}9{1,}
<extra_id_123><extra_id_0>aaF+	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>aaF+<extra_id_1>FFaaFF+	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>aaF+<extra_id_1>FFaaFF+<extra_id_2>FFFFaafsdaadfaFF-	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>aaF+<extra_id_1>FFaaFF+<extra_id_2>FFFFaafsdaadfaFF-<extra_id_3>sfwFFFFFF+	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>aaF+<extra_id_1>FFaaFF+<extra_id_2>FFFFaafsdaadfaFF-<extra_id_3>sfwFFFFFF+<extra_id_4>FFFFFFFsfwFFFFF+	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>aaF+<extra_id_1>FFaaFF+<extra_id_2>FFFFaafsdaadfaFF-<extra_id_3>sfwFFFFFF+<extra_id_4>FFFFFFFsfwFFFFF+<extra_id_5>FsfwF+	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>aaF+<extra_id_1>FFaaFF+<extra_id_2>FFFFaafsdaadfaFF-<extra_id_3>sfwFFFFFF+<extra_id_4>FFFFFFFsfwFFFFF+<extra_id_5>FsfwF+<extra_id_6>Fsfw-	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>aaF+<extra_id_1>FFaaFF+<extra_id_2>FFFFaafsdaadfaFF-<extra_id_3>sfwFFFFFF+<extra_id_4>FFFFFFFsfwFFFFF+<extra_id_5>FsfwF+<extra_id_6>Fsfw-<extra_id_7>FsfF+	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>aaF+<extra_id_1>FFaaFF+<extra_id_2>FFFFaafsdaadfaFF-<extra_id_3>sfwFFFFFF+<extra_id_4>FFFFFFFsfwFFFFF+<extra_id_5>FsfwF+<extra_id_6>Fsfw-<extra_id_7>FsfF+<extra_id_8>sfFFFF+	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>aaF+<extra_id_1>FFaaFF+<extra_id_2>FFFFaafsdaadfaFF-<extra_id_3>sfwFFFFFF+<extra_id_4>FFFFFFFsfwFFFFF+<extra_id_5>FsfwF+<extra_id_6>Fsfw-<extra_id_7>FsfF+<extra_id_8>sfFFFF+<extra_id_9>Dadsfad-	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>aaF+<extra_id_1>FFaaFF+<extra_id_2>FFFFaafsdaadfaFF-<extra_id_3>sfwFFFFFF+<extra_id_4>FFFFFFFsfwFFFFF+<extra_id_5>FsfwF+<extra_id_6>Fsfw-<extra_id_7>FsfF+<extra_id_8>sfFFFF+<extra_id_9>Dadsfad-<extra_id_10>w4rewfaaaq3453-	<extra_id_124>	(F{1,})?[A-Za-z]{2,3}F{1,}
<extra_id_123><extra_id_0>ooOOOooOOO+	<extra_id_124>	o{2,}[A-Z]{3}o{2,}[A-Z]{3}
<extra_id_123><extra_id_0>ooOOOooOOO+<extra_id_1>oooooOOOooooOOO+	<extra_id_124>	o{2,}[A-Z]{3}o{2,}[A-Z]{3}
<extra_id_123><extra_id_0>ooOOOooOOO+<extra_id_1>oooooOOOooooOOO+<extra_id_2>oOOOoOOO-	<extra_id_124>	o{2,}[A-Z]{3}o{2,}[A-Z]{3}
<extra_id_123><extra_id_0>ooOOOooOOO+<extra_id_1>oooooOOOooooOOO+<extra_id_2>oOOOoOOO-<extra_id_3>ooABCooABC+	<extra_id_124>	o{2,}[A-Z]{3}o{2,}[A-Z]{3}
<extra_id_123><extra_id_0>ooOOOooOOO+<extra_id_1>oooooOOOooooOOO+<extra_id_2>oOOOoOOO-<extra_id_3>ooABCooABC+<extra_id_4>aaABCaaABC-	<extra_id_124>	o{2,}[A-Z]{3}o{2,}[A-Z]{3}
<extra_id_123><extra_id_0>ABCD1234-	<extra_id_124>	[A-Z]{1,4}[^0-9]{2,3}4
<extra_id_123><extra_id_0>ABCD1234-<extra_id_1>XYZABC4+	<extra_id_124>	[A-Z]{1,4}[^0-9]{2,3}4
<extra_id_123><extra_id_0>ABCD1234-<extra_id_1>XYZABC4+<extra_id_2>ABCDxyz4+	<extra_id_124>	[A-Z]{1,4}[^0-9]{2,3}4
<extra_id_123><extra_id_0>ABCD1234-<extra_id_1>XYZABC4+<extra_id_2>ABCDxyz4+<extra_id_3>AABC4+	<extra_id_124>	[A-Z]{1,4}[^0-9]{2,3}4
<extra_id_123><extra_id_0>ABCD1234-<extra_id_1>XYZABC4+<extra_id_2>ABCDxyz4+<extra_id_3>AABC4+<extra_id_4>b-	<extra_id_124>	[A-Z]{1,4}[^0-9]{2,3}4
<extra_id_123><extra_id_0>111hhh111+	<extra_id_124>	1{3,}h{3,}1{3,}
<extra_id_123><extra_id_0>111hhh111+<extra_id_1>1h1-	<extra_id_124>	1{3,}h{3,}1{3,}
<extra_id_123><extra_id_0>111hhh111+<extra_id_1>1h1-<extra_id_2>1-	<extra_id_124>	1{3,}h{3,}1{3,}
<extra_id_123><extra_id_0>111hhh111+<extra_id_1>1h1-<extra_id_2>1-<extra_id_3>11111hhhhhh1111111111+	<extra_id_124>	1{3,}h{3,}1{3,}
<extra_id_123><extra_id_0>111hhh111+<extra_id_1>1h1-<extra_id_2>1-<extra_id_3>11111hhhhhh1111111111+<extra_id_4>1h-	<extra_id_124>	1{3,}h{3,}1{3,}
<extra_id_123><extra_id_0>111hhh111+<extra_id_1>1h1-<extra_id_2>1-<extra_id_3>11111hhhhhh1111111111+<extra_id_4>1h-<extra_id_5>1111hhh1111111+	<extra_id_124>	1{3,}h{3,}1{3,}
<extra_id_123><extra_id_0>476+	<extra_id_124>	(4{1,2})?[0-9]{2,}
<extra_id_123><extra_id_0>476+<extra_id_1>4412+	<extra_id_124>	(4{1,2})?[0-9]{2,}
<extra_id_123><extra_id_0>476+<extra_id_1>4412+<extra_id_2>1234+	<extra_id_124>	(4{1,2})?[0-9]{2,}
<extra_id_123><extra_id_0>476+<extra_id_1>4412+<extra_id_2>1234+<extra_id_3>44+	<extra_id_124>	(4{1,2})?[0-9]{2,}
<extra_id_123><extra_id_0>476+<extra_id_1>4412+<extra_id_2>1234+<extra_id_3>44+<extra_id_4>4-	<extra_id_124>	(4{1,2})?[0-9]{2,}
<extra_id_123><extra_id_0>476+<extra_id_1>4412+<extra_id_2>1234+<extra_id_3>44+<extra_id_4>4-<extra_id_5>5-	<extra_id_124>	(4{1,2})?[0-9]{2,}
<extra_id_123><extra_id_0>476+<extra_id_1>4412+<extra_id_2>1234+<extra_id_3>44+<extra_id_4>4-<extra_id_5>5-<extra_id_6>54+	<extra_id_124>	(4{1,2})?[0-9]{2,}
<extra_id_123><extra_id_0>gggW+	<extra_id_124>	g{3,}(W|C)([A-Za-z]{1,2})?
<extra_id_123><extra_id_0>gggW+<extra_id_1>ggggggC+	<extra_id_124>	g{3,}(W|C)([A-Za-z]{1,2})?
<extra_id_123><extra_id_0>gggW+<extra_id_1>ggggggC+<extra_id_2>ggggWab+	<extra_id_124>	g{3,}(W|C)([A-Za-z]{1,2})?
<extra_id_123><extra_id_0>gggW+<extra_id_1>ggggggC+<extra_id_2>ggggWab+<extra_id_3>ggggCa+	<extra_id_124>	g{3,}(W|C)([A-Za-z]{1,2})?
<extra_id_123><extra_id_0>gggW+<extra_id_1>ggggggC+<extra_id_2>ggggWab+<extra_id_3>ggggCa+<extra_id_4>ggggggWWC+	<extra_id_124>	g{3,}(W|C)([A-Za-z]{1,2})?
<extra_id_123><extra_id_0>gggW+<extra_id_1>ggggggC+<extra_id_2>ggggWab+<extra_id_3>ggggCa+<extra_id_4>ggggggWWC+<extra_id_5>gggTUW-	<extra_id_124>	g{3,}(W|C)([A-Za-z]{1,2})?
<extra_id_123><extra_id_0>FFFFAAAAAa+	<extra_id_124>	F{4}A[A-Za-z]{4}[a-z]{1,}
<extra_id_123><extra_id_0>FFFFAAAAAa+<extra_id_1>FFFFABcDEa+	<extra_id_124>	F{4}A[A-Za-z]{4}[a-z]{1,}
<extra_id_123><extra_id_0>FFFFAAAAAa+<extra_id_1>FFFFABcDEa+<extra_id_2>FFFFBADElog-	<extra_id_124>	F{4}A[A-Za-z]{4}[a-z]{1,}
<extra_id_123><extra_id_0>FFFFAAAAAa+<extra_id_1>FFFFABcDEa+<extra_id_2>FFFFBADElog-<extra_id_3>FFFFACDeF-	<extra_id_124>	F{4}A[A-Za-z]{4}[a-z]{1,}
<extra_id_123><extra_id_0>FFFFAAAAAa+<extra_id_1>FFFFABcDEa+<extra_id_2>FFFFBADElog-<extra_id_3>FFFFACDeF-<extra_id_4>FFFFAadhg-	<extra_id_124>	F{4}A[A-Za-z]{4}[a-z]{1,}
<extra_id_123><extra_id_0>FFFFAAAAAa+<extra_id_1>FFFFABcDEa+<extra_id_2>FFFFBADElog-<extra_id_3>FFFFACDeF-<extra_id_4>FFFFAadhg-<extra_id_5>FFFFACBeUzbdgceged+	<extra_id_124>	F{4}A[A-Za-z]{4}[a-z]{1,}
<extra_id_123><extra_id_0>389,J,c+	<extra_id_124>	[0-9]{3},[A-Z]{1,},(c|j)
<extra_id_123><extra_id_0>389,J,c+<extra_id_1>389,Jc-	<extra_id_124>	[0-9]{3},[A-Z]{1,},(c|j)
<extra_id_123><extra_id_0>389,J,c+<extra_id_1>389,Jc-<extra_id_2>209J,c-	<extra_id_124>	[0-9]{3},[A-Z]{1,},(c|j)
<extra_id_123><extra_id_0>389,J,c+<extra_id_1>389,Jc-<extra_id_2>209J,c-<extra_id_3>3209,H,c-	<extra_id_124>	[0-9]{3},[A-Z]{1,},(c|j)
<extra_id_123><extra_id_0>389,J,c+<extra_id_1>389,Jc-<extra_id_2>209J,c-<extra_id_3>3209,H,c-<extra_id_4>93,K,j-	<extra_id_124>	[0-9]{3},[A-Z]{1,},(c|j)
<extra_id_123><extra_id_0>389,J,c+<extra_id_1>389,Jc-<extra_id_2>209J,c-<extra_id_3>3209,H,c-<extra_id_4>93,K,j-<extra_id_5>482,FONS,j+	<extra_id_124>	[0-9]{3},[A-Z]{1,},(c|j)
<extra_id_123><extra_id_0>389,J,c+<extra_id_1>389,Jc-<extra_id_2>209J,c-<extra_id_3>3209,H,c-<extra_id_4>93,K,j-<extra_id_5>482,FONS,j+<extra_id_6>290,KO,c+	<extra_id_124>	[0-9]{3},[A-Z]{1,},(c|j)
<extra_id_123><extra_id_0>389,J,c+<extra_id_1>389,Jc-<extra_id_2>209J,c-<extra_id_3>3209,H,c-<extra_id_4>93,K,j-<extra_id_5>482,FONS,j+<extra_id_6>290,KO,c+<extra_id_7>092,,c-	<extra_id_124>	[0-9]{3},[A-Z]{1,},(c|j)
<extra_id_123><extra_id_0>389,J,c+<extra_id_1>389,Jc-<extra_id_2>209J,c-<extra_id_3>3209,H,c-<extra_id_4>93,K,j-<extra_id_5>482,FONS,j+<extra_id_6>290,KO,c+<extra_id_7>092,,c-<extra_id_8>892,DOJNS,l-	<extra_id_124>	[0-9]{3},[A-Z]{1,},(c|j)
<extra_id_123><extra_id_0>AR+	<extra_id_124>	[A-Za-z]{1,}R{1,4}
<extra_id_123><extra_id_0>AR+<extra_id_1>aR+	<extra_id_124>	[A-Za-z]{1,}R{1,4}
<extra_id_123><extra_id_0>AR+<extra_id_1>aR+<extra_id_2>RR+	<extra_id_124>	[A-Za-z]{1,}R{1,4}
<extra_id_123><extra_id_0>AR+<extra_id_1>aR+<extra_id_2>RR+<extra_id_3>1R-	<extra_id_124>	[A-Za-z]{1,}R{1,4}
<extra_id_123><extra_id_0>AR+<extra_id_1>aR+<extra_id_2>RR+<extra_id_3>1R-<extra_id_4>aBC-	<extra_id_124>	[A-Za-z]{1,}R{1,4}
<extra_id_123><extra_id_0>PP01ABC+	<extra_id_124>	P{2}([0-9]{1,2})?[A-Za-z]{3,4}
<extra_id_123><extra_id_0>PP01ABC+<extra_id_1>PP01abcd+	<extra_id_124>	P{2}([0-9]{1,2})?[A-Za-z]{3,4}
<extra_id_123><extra_id_0>PP01ABC+<extra_id_1>PP01abcd+<extra_id_2>PPABC+	<extra_id_124>	P{2}([0-9]{1,2})?[A-Za-z]{3,4}
<extra_id_123><extra_id_0>PP01ABC+<extra_id_1>PP01abcd+<extra_id_2>PPABC+<extra_id_3>P01ABC-	<extra_id_124>	P{2}([0-9]{1,2})?[A-Za-z]{3,4}
<extra_id_123><extra_id_0>PP01ABC+<extra_id_1>PP01abcd+<extra_id_2>PPABC+<extra_id_3>P01ABC-<extra_id_4>01ABC-	<extra_id_124>	P{2}([0-9]{1,2})?[A-Za-z]{3,4}
<extra_id_123><extra_id_0>PP01ABC+<extra_id_1>PP01abcd+<extra_id_2>PPABC+<extra_id_3>P01ABC-<extra_id_4>01ABC-<extra_id_5>PPP0-	<extra_id_124>	P{2}([0-9]{1,2})?[A-Za-z]{3,4}
<extra_id_123><extra_id_0>2+	<extra_id_124>	([A-Za-z]{3,4})?2{1,4}
<extra_id_123><extra_id_0>2+<extra_id_1>22+	<extra_id_124>	([A-Za-z]{3,4})?2{1,4}
<extra_id_123><extra_id_0>2+<extra_id_1>22+<extra_id_2>2222+	<extra_id_124>	([A-Za-z]{3,4})?2{1,4}
<extra_id_123><extra_id_0>2+<extra_id_1>22+<extra_id_2>2222+<extra_id_3>AaZz3-	<extra_id_124>	([A-Za-z]{3,4})?2{1,4}
<extra_id_123><extra_id_0>2+<extra_id_1>22+<extra_id_2>2222+<extra_id_3>AaZz3-<extra_id_4>AbC222+	<extra_id_124>	([A-Za-z]{3,4})?2{1,4}
<extra_id_123><extra_id_0>2+<extra_id_1>22+<extra_id_2>2222+<extra_id_3>AaZz3-<extra_id_4>AbC222+<extra_id_5>abcde-	<extra_id_124>	([A-Za-z]{3,4})?2{1,4}
<extra_id_123><extra_id_0>abc+	<extra_id_124>	(Y{3,})?[a-z]{3,4}
<extra_id_123><extra_id_0>abc+<extra_id_1>YYYabc+	<extra_id_124>	(Y{3,})?[a-z]{3,4}
<extra_id_123><extra_id_0>abc+<extra_id_1>YYYabc+<extra_id_2>YYabc-	<extra_id_124>	(Y{3,})?[a-z]{3,4}
<extra_id_123><extra_id_0>abc+<extra_id_1>YYYabc+<extra_id_2>YYabc-<extra_id_3>yyyy+	<extra_id_124>	(Y{3,})?[a-z]{3,4}
<extra_id_123><extra_id_0>abc+<extra_id_1>YYYabc+<extra_id_2>YYabc-<extra_id_3>yyyy+<extra_id_4>YYYY-	<extra_id_124>	(Y{3,})?[a-z]{3,4}
<extra_id_123><extra_id_0>a7+	<extra_id_124>	[a-z]{1,}(6|7)
<extra_id_123><extra_id_0>a7+<extra_id_1>b6+	<extra_id_124>	[a-z]{1,}(6|7)
<extra_id_123><extra_id_0>a7+<extra_id_1>b6+<extra_id_2>f8-	<extra_id_124>	[a-z]{1,}(6|7)
<extra_id_123><extra_id_0>a7+<extra_id_1>b6+<extra_id_2>f8-<extra_id_3>fg7+	<extra_id_124>	[a-z]{1,}(6|7)
<extra_id_123><extra_id_0>a7+<extra_id_1>b6+<extra_id_2>f8-<extra_id_3>fg7+<extra_id_4>345-	<extra_id_124>	[a-z]{1,}(6|7)
<extra_id_123><extra_id_0>12+	<extra_id_124>	[0-9]?1{1,}[0-9]
<extra_id_123><extra_id_0>12+<extra_id_1>31112+	<extra_id_124>	[0-9]?1{1,}[0-9]
<extra_id_123><extra_id_0>12+<extra_id_1>31112+<extra_id_2>11111+	<extra_id_124>	[0-9]?1{1,}[0-9]
<extra_id_123><extra_id_0>12+<extra_id_1>31112+<extra_id_2>11111+<extra_id_3>1-	<extra_id_124>	[0-9]?1{1,}[0-9]
<extra_id_123><extra_id_0>12+<extra_id_1>31112+<extra_id_2>11111+<extra_id_3>1-<extra_id_4>11+	<extra_id_124>	[0-9]?1{1,}[0-9]
<extra_id_123><extra_id_0>12+<extra_id_1>31112+<extra_id_2>11111+<extra_id_3>1-<extra_id_4>11+<extra_id_5>91-	<extra_id_124>	[0-9]?1{1,}[0-9]
<extra_id_123><extra_id_0>6666a+	<extra_id_124>	(6|5){4}[a-z]{1,}
<extra_id_123><extra_id_0>6666a+<extra_id_1>5555b+	<extra_id_124>	(6|5){4}[a-z]{1,}
<extra_id_123><extra_id_0>6666a+<extra_id_1>5555b+<extra_id_2>6565xy+	<extra_id_124>	(6|5){4}[a-z]{1,}
<extra_id_123><extra_id_0>6666a+<extra_id_1>5555b+<extra_id_2>6565xy+<extra_id_3>6666-	<extra_id_124>	(6|5){4}[a-z]{1,}
<extra_id_123><extra_id_0>6666a+<extra_id_1>5555b+<extra_id_2>6565xy+<extra_id_3>6666-<extra_id_4>65xcab-	<extra_id_124>	(6|5){4}[a-z]{1,}
<extra_id_123><extra_id_0>6666a+<extra_id_1>5555b+<extra_id_2>6565xy+<extra_id_3>6666-<extra_id_4>65xcab-<extra_id_5>7655a-	<extra_id_124>	(6|5){4}[a-z]{1,}
<extra_id_123><extra_id_0>vc-	<extra_id_124>	[A-Z]{2,4}\.[a-z]{1,4}(Q|Y)
<extra_id_123><extra_id_0>vc-<extra_id_1>WW.aaQ+	<extra_id_124>	[A-Z]{2,4}\.[a-z]{1,4}(Q|Y)
<extra_id_123><extra_id_0>vc-<extra_id_1>WW.aaQ+<extra_id_2>WW..aaQ-	<extra_id_124>	[A-Z]{2,4}\.[a-z]{1,4}(Q|Y)
<extra_id_123><extra_id_0>vc-<extra_id_1>WW.aaQ+<extra_id_2>WW..aaQ-<extra_id_3>12-	<extra_id_124>	[A-Z]{2,4}\.[a-z]{1,4}(Q|Y)
<extra_id_123><extra_id_0>vc-<extra_id_1>WW.aaQ+<extra_id_2>WW..aaQ-<extra_id_3>12-<extra_id_4>ABCD.azY+	<extra_id_124>	[A-Z]{2,4}\.[a-z]{1,4}(Q|Y)
<extra_id_123><extra_id_0>AARA+	<extra_id_124>	[A-Z]{2}R[A-Z]{1,}
<extra_id_123><extra_id_0>AARA+<extra_id_1>FDRJHG+	<extra_id_124>	[A-Z]{2}R[A-Z]{1,}
<extra_id_123><extra_id_0>AARA+<extra_id_1>FDRJHG+<extra_id_2>RBAC-	<extra_id_124>	[A-Z]{2}R[A-Z]{1,}
<extra_id_123><extra_id_0>AARA+<extra_id_1>FDRJHG+<extra_id_2>RBAC-<extra_id_3>AAR-	<extra_id_124>	[A-Z]{2}R[A-Z]{1,}
<extra_id_123><extra_id_0>AARA+<extra_id_1>FDRJHG+<extra_id_2>RBAC-<extra_id_3>AAR-<extra_id_4>GHrAD-	<extra_id_124>	[A-Z]{2}R[A-Z]{1,}
<extra_id_123><extra_id_0>AARA+<extra_id_1>FDRJHG+<extra_id_2>RBAC-<extra_id_3>AAR-<extra_id_4>GHrAD-<extra_id_5>ABCRDWD-	<extra_id_124>	[A-Z]{2}R[A-Z]{1,}
<extra_id_123><extra_id_0>AARA+<extra_id_1>FDRJHG+<extra_id_2>RBAC-<extra_id_3>AAR-<extra_id_4>GHrAD-<extra_id_5>ABCRDWD-<extra_id_6>FDRCVFR+	<extra_id_124>	[A-Z]{2}R[A-Z]{1,}
<extra_id_123><extra_id_0>YYYLLLaaWWW+	<extra_id_124>	Y{3,}L{3,4}[A-Za-z]{2}W{3}
<extra_id_123><extra_id_0>YYYLLLaaWWW+<extra_id_1>YYYLLLabWWW+	<extra_id_124>	Y{3,}L{3,4}[A-Za-z]{2}W{3}
<extra_id_123><extra_id_0>YYYLLLaaWWW+<extra_id_1>YYYLLLabWWW+<extra_id_2>YYYLLLaWWW-	<extra_id_124>	Y{3,}L{3,4}[A-Za-z]{2}W{3}
<extra_id_123><extra_id_0>YYYLLLaaWWW+<extra_id_1>YYYLLLabWWW+<extra_id_2>YYYLLLaWWW-<extra_id_3>YYYLLLLaaWWW+	<extra_id_124>	Y{3,}L{3,4}[A-Za-z]{2}W{3}
<extra_id_123><extra_id_0>YYYLLLaaWWW+<extra_id_1>YYYLLLabWWW+<extra_id_2>YYYLLLaWWW-<extra_id_3>YYYLLLLaaWWW+<extra_id_4>YYYYYYYYLLLaaWWW+	<extra_id_124>	Y{3,}L{3,4}[A-Za-z]{2}W{3}
<extra_id_123><extra_id_0>YYYLLLaaWWW+<extra_id_1>YYYLLLabWWW+<extra_id_2>YYYLLLaWWW-<extra_id_3>YYYLLLLaaWWW+<extra_id_4>YYYYYYYYLLLaaWWW+<extra_id_5>YYLLLaaWWW-	<extra_id_124>	Y{3,}L{3,4}[A-Za-z]{2}W{3}
